name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Porto,2019-11-21T18:00:00,12.6,12.6,10.6,87.16,0,,,,,,10.9,233,1005.7,53.2,10.9,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-21T19:00:00,12.5,12.5,10.6,87.79,0,,,,,,12.2,247,1005.5,15.2,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-21T20:00:00,12,12,11.3,94.95,0,,,,,,13.5,160,1005,15.2,9.2,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-21T21:00:00,12,12,11.3,95.05,,,,,,,17.9,186,1004.7,54.4,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-21T22:00:00,12.1,12.1,10.6,90.2,0.01,,,,,,20.2,154,1004.1,13.8,10,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-21T23:00:00,11.9,11.9,10.7,92.14,0.29,,,,,,20.1,154,1003.1,27.5,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T00:00:00,11.9,11.9,10.8,92.7,1,,,,,,22.6,161,1002,68.1,10.8,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T01:00:00,11.9,11.9,10.8,92.51,0.78,,,,,,27.3,154,1000.6,27.5,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T02:00:00,11.9,11.9,10.7,92.24,0.55,,,,,,32,196,999.1,27.5,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T03:00:00,12,12,11.4,96,1.89,,,,,,35.1,332,997,68.1,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T04:00:00,12.7,12.7,11.5,92.6,1.12,,,,,,41.3,196,994.9,48.4,7,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T05:00:00,12.8,12.8,12.5,97.8,2.15,,,,,,35.6,199,994.5,48.4,6,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T06:00:00,13.6,13.6,12.9,95.15,3.97,,,,1.64,,34.1,189,992.9,90.1,8.2,,,0,,"Rain, Overcast",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T07:00:00,13.7,13.7,13.5,98.77,2.99,,,,,,36.9,198,991.3,33.2,6.2,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-22T08:00:00,13.8,13.8,13.7,99.21,4.68,,,,,,31.3,204,990.3,59.2,4.5,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-22T09:00:00,14.8,14.8,14.7,99.28,2.59,,,,,46.8,17.9,217,991.3,70,8.7,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T10:00:00,14.9,14.9,13.7,92.51,0.06,,,,,,14.4,252,991.9,35.2,9.6,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-22T11:00:00,14.1,14.1,12.7,91.41,0.78,,,,,,16.7,262,992.6,22.4,6,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-22T12:00:00,15,15,13.2,88.87,0.29,,,,,,11.7,259,992.4,54.8,10.7,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T13:00:00,14.9,14.9,12.3,84.47,0.06,,,,,35.3,17.7,250,991.7,30.2,9.9,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-22T14:00:00,13.8,13.8,11.9,88.8,2.85,,,,,,11.4,249,991.6,18,9.9,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-22T15:00:00,14.9,14.9,11.6,80.97,0.07,,,,,,20,229,991.5,54.6,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T16:00:00,14.1,14.1,11.8,85.78,0.23,,,,,,17.1,261,991.7,20.7,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-22T17:00:00,14.5,14.5,11.6,82.57,0.03,,,,,,17.8,269,992.1,20.7,9.2,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-22T18:00:00,13.8,13.8,10.8,82.14,0.2,,,,,38.9,21.2,288,993.2,54.9,10.5,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T19:00:00,13.7,13.7,10.4,80.71,0.13,,,,,36.1,20.7,289,994.1,13.8,9,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T20:00:00,12.7,12.7,10.2,84.89,0.54,,,,,40.7,22.8,301,995.2,13.8,10,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T21:00:00,11.8,11.8,8.4,79.7,3.3,,,,,,21.4,292,996.6,50.3,10.8,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T22:00:00,12.7,12.7,7.8,72.44,0.22,,,,,42.5,24.7,311,997.5,13.8,10,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-22T23:00:00,12,12,7.6,74.51,0.07,,,,,,26.6,320,998.3,13.8,10,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T00:00:00,11.7,11.7,7.1,73.6,0.31,,,,,,19.3,319,999.4,46.2,12.1,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T01:00:00,11.9,11.9,8,76.81,0.21,,,,,,22.7,312,999.3,13.8,10,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T02:00:00,10.8,10.8,7.6,80.31,0.54,,,,,,16.2,320,1000.9,13.8,10,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T03:00:00,10.8,10.8,7.7,81.26,0.25,,,,,,12.7,331,1001.9,47.8,10.8,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T04:00:00,10.7,10.7,7.6,81.13,0.2,,,,,,22,334,1002.7,13.8,10,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T05:00:00,11.8,11.8,8.6,80.96,0.03,,,,,,17.1,313,1003.4,13.8,10,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T06:00:00,10.7,10.7,8.2,84.72,0.34,,,,0.36,,17.1,322,1004.5,50.3,10.8,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T07:00:00,11,11,7.8,80.74,0.34,,,,,,14.6,326,1005.8,20.7,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-23T08:00:00,10.9,10.9,6.9,76.37,0.11,,,,,,16.9,326,1006.9,17.1,10,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-23T09:00:00,11,11,9.2,88.27,0.09,,,,,,13.1,6,1008.3,47.5,11.5,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T10:00:00,12.2,12.2,9.6,83.62,0.11,,,,,,7.7,350,1009.4,29.6,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-23T11:00:00,13,13,9.2,77.85,0,,,,,,14,339,1010.3,29.6,9.7,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-23T12:00:00,11.9,11.9,8.8,81.35,0.88,,,,,22.3,10.1,318,1010.7,27.8,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T13:00:00,13.3,13.3,9.6,78.19,0.01,,,,,,17.3,332,1010.8,29.6,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-23T14:00:00,13.9,13.9,9.8,75.94,0,,,,,,21.8,332,1011,29.6,10,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-23T15:00:00,13.9,13.9,9.8,76.46,0.1,,,,,,18.8,321,1011.2,27.8,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T16:00:00,13.1,13.1,9.8,80.22,0,,,,,,15.8,324,1012.1,27.7,10,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-23T17:00:00,11.9,11.9,9,82.01,0,,,,,,12.3,329,1013,27.7,10,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-23T18:00:00,11.9,11.9,9.8,87.14,0.1,,,,,,5.1,313,1014,47.1,10.8,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T19:00:00,11.1,11.1,9.6,90.96,0,,,,,,3.4,357,1014.6,27.5,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T20:00:00,11.1,11.1,9.7,90.74,0,,,,,,5.4,324,1015,13.8,10,,,0,,Clear,clear-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T21:00:00,11.5,11.5,9.3,86.58,,,,,,,2.7,293,1015.3,25.9,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T22:00:00,9.9,9.9,8.1,88.98,0,,,,,,1.8,357,1015.5,13.8,10,,,0,,Clear,clear-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-23T23:00:00,8.9,8.9,8,93.82,0,,,,,,0.6,357,1015.8,13.8,10,,,0,,Clear,clear-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T00:00:00,7.9,7.9,7.1,95.25,0,,,,,,4.7,121,1016,36.1,9,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T01:00:00,7.6,6.1,7,96.2,0.01,,,,,,8.4,116,1015.8,0,9,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T02:00:00,8.7,7.7,8.3,97.02,0,,,,,,7.4,143,1015.8,48.4,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T03:00:00,8.8,7.5,8.4,97.06,,,,,,,8.5,126,1015.9,27.5,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T04:00:00,8.9,8.9,8.4,96.65,0.01,,,,,,3.1,357,1016.1,27.5,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T05:00:00,8.9,7.1,8.5,97.19,0,,,,,,11.8,127,1015.9,13.8,10,,,0,,Clear,clear-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T06:00:00,9,7.1,8.9,99.48,0,,,,0,,12,135,1015.4,28.2,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T07:00:00,9.7,8,8.5,91.8,0,,,,,,11.9,134,1015.4,27.7,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-24T08:00:00,10,10,8.6,90.84,0,,,,,,11.7,146,1016,15.2,10,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-24T09:00:00,11.2,11.2,9.4,88.66,0,,,,,,13.1,147,1016.2,90.1,10.8,,,0,,Overcast,cloudy,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T10:00:00,12,12,10.4,89.7,0,,,,,,16.4,147,1016.3,48.6,10,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-24T11:00:00,12.2,12.2,11.4,94.79,0,,,,,,19.8,151,1015.8,48.6,10,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-24T12:00:00,12.9,12.9,11.4,90.91,0.1,,,,,,23.2,240,1015.2,58.6,13.1,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T13:00:00,13,13,11.6,91.42,0.11,,,,,,26.4,238,1014.4,33.2,6.6,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-24T14:00:00,13,13,12.4,96.3,0.14,,,,,,28.3,237,1013.4,17.1,8.3,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-24T15:00:00,13.9,13.9,12.4,90.3,0.05,,,,,,30.4,240,1013,90.1,11.9,,,0,,"Rain, Overcast",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T16:00:00,14.7,14.7,12.3,85.67,0.15,,,,,,33.8,197,1012.4,52.2,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-24T17:00:00,14,14,12.6,91,0.06,,,,,,34.2,246,1012,33.2,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-24T18:00:00,13.8,13.8,13.4,97.33,2.13,,,,,,32.3,245,1011.7,90.1,5.1,,,0,,"Rain, Overcast",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T19:00:00,14,14,13.8,98.62,2.02,,,,,,35.3,196,1011.2,48.4,4,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T20:00:00,14.8,14.8,14.6,99.09,1.99,,,,,,27.5,215,1012,48.4,4,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T21:00:00,15.1,15.1,14.9,99.17,,,,,,,19.4,224,1012.1,27.5,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T22:00:00,15,15,14.9,99.16,0.04,,,,,,17.2,216,1012.4,27.5,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-24T23:00:00,14.9,14.9,14.7,98.74,0.01,,,,,,14.6,226,1012.7,27.5,9,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T00:00:00,15.1,15.1,14.9,98.98,0.02,,,,,,10.4,226,1013,27.5,6,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T01:00:00,15.1,15.1,14.8,98.55,0.01,,,,,,13.5,228,1012.9,27.5,8,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T02:00:00,14.6,14.6,14.5,98.92,0.05,,,,,,13,218,1012.7,13.8,6,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T03:00:00,14.7,14.7,14.6,99.07,0.01,,,,,,13.5,225,1012.9,13.8,8,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T04:00:00,14.9,14.9,14.8,99.08,0.01,,,,,,12.5,237,1013.1,13.8,8,,,0,,Rain,rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T05:00:00,13.9,13.9,13.6,98.63,0.2,,,,,,1.7,355,1013.2,27.5,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T06:00:00,13.2,13.2,13,98.71,0.46,,,,0.64,,1.4,333,1013.6,20.8,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T07:00:00,13.9,13.9,13.7,99.15,0.02,,,,,,5.6,103,1014.1,20.7,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-25T08:00:00,13.5,13.5,13.2,98.56,0.01,,,,,,9.4,201,1014.5,21.7,9.9,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-25T09:00:00,14.7,14.7,14.5,98.46,0.08,,,,,,11.9,199,1014.8,57.4,10.7,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T10:00:00,14.8,14.8,13.9,94.42,0.02,,,,,,13.8,248,1015.6,22.4,10.1,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-25T11:00:00,15.2,15.2,14.6,96.47,0,,,,,,16.2,198,1015.9,35.1,9.9,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-25T12:00:00,16,16,14.9,93.25,0,,,,,,17.1,202,1015.4,88.7,10.1,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T13:00:00,16.2,16.2,14.5,89.53,0,,,,,,18.6,204,1015.5,18,10.1,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-25T14:00:00,15.8,15.8,14.1,89.89,0,,,,,,15.3,201,1015.3,18,10.1,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-25T15:00:00,15.9,15.9,13.7,86.99,0,,,,,,16.4,194,1015.2,55.7,11.9,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T16:00:00,15.2,15.2,13.7,90.97,0.01,,,,,,16.4,204,1015.5,17.1,10,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-25T17:00:00,15.2,15.2,14.4,95.25,0,,,,,,16.7,190,1015.5,21.6,9.5,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-25T18:00:00,15.1,15.1,14.6,97.27,0,,,,,,18.9,181,1015.3,72.6,8.7,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T19:00:00,15,15,14.6,97.69,0,,,,,,18,191,1015.2,13.8,9,,,0,,Clear,clear-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T20:00:00,15.7,15.7,14.5,92.81,0,,,,,,24.8,187,1015,27.5,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T21:00:00,15.7,15.7,14.4,91.83,,,,,,,23.9,187,1014.6,68.1,10.8,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T22:00:00,15.7,15.7,14.6,92.65,0.1,,,,,,27.2,190,1014,27.5,8,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-25T23:00:00,15,15,14.6,97.73,1.02,,,,,,25.8,190,1013.6,48.4,4,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T00:00:00,15.1,15.1,14.8,98.65,0.21,,,,,50,26.9,190,1013.1,89,6,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T01:00:00,15.7,15.7,15.5,98.93,0.12,,,,,,28.9,196,1012.3,55,8,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T02:00:00,15.8,15.8,15.6,98.62,0.38,,,,,,31.5,196,1011.3,48.4,7,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T03:00:00,15.8,15.8,15.6,98.7,3.77,,,,,,33.6,197,1011,89,4,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T04:00:00,15.6,15.6,15.5,99.12,3.68,,,,,,32.1,196,1010.5,48.4,4,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T05:00:00,15.1,15.1,15,99.44,0.96,,,,,,20.9,227,1011,48.4,8,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T06:00:00,15.7,15.7,15.6,99.48,1.53,,,,1,,12.7,211,1010.6,90.1,7.9,,,0,,"Rain, Overcast",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T07:00:00,15.7,15.7,15.6,99.48,0.07,,,,,,14.6,211,1011,53.1,6.2,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T08:00:00,15.1,15.1,15.1,99.95,0.03,,,,,,18.7,196,1010.4,52.2,5.2,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T09:00:00,15.2,15.2,15.1,99.15,1.97,,,,,,14.3,199,1010.6,73,4.3,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T10:00:00,15.4,15.4,15.3,99.51,0.03,,,,,,22.3,197,1010,21.7,6.1,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T11:00:00,15.8,15.8,15.8,99.81,0.01,,,,,,22.7,200,1009.4,59.2,5.4,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T12:00:00,15.2,15.2,15,98.87,0.02,,,,,22.3,25.9,192,1008.7,60.2,1.1,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T13:00:00,15.1,15.1,15,99.14,0.02,,,,,,26.6,197,1008,59.2,2.5,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T14:00:00,15.2,15.2,15,98.54,0,,,,,,28.5,198,1007.7,59.2,2.4,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T15:00:00,15.2,15.2,15.1,98.83,0.1,,,,,50.4,27.4,201,1007.5,22.5,8.1,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T16:00:00,15.1,15.1,15,99.25,4.56,,,,,46.4,26.3,222,1007.7,33.2,4.1,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T17:00:00,14.3,14.3,14,98.08,0.95,,,,,,21,219,1007.5,20.7,9.1,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T18:00:00,13.9,13.9,13.2,95.61,2.6,,,,,24.1,21.8,223,1007.9,55.5,9,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T19:00:00,13.9,13.9,13.1,94.75,0.06,,,,,,8.6,205,1008.9,17.1,10,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T20:00:00,14,14,13.3,95.57,0.11,,,,,,12.3,222,1009.6,29.6,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2019-11-26T21:00:00,14,14,12.7,91.99,,,,,,,12,241,1010.3,49.3,10.4,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T22:00:00,13.8,13.8,11.8,87.42,0,,,,,,7.6,235,1010.9,27.5,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-26T23:00:00,13.8,13.8,11.3,85.36,0,,,,,,13.3,245,1011.1,13.8,10,,,0,,Clear,clear-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-27T00:00:00,13.6,13.6,11.7,88.67,0.01,,,,,,8.6,218,1011.4,34.1,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-27T01:00:00,13.8,13.8,11.2,84.26,0,,,,,,10.1,238,1011.3,13.8,10,,,0,,Clear,clear-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-27T02:00:00,13.9,13.9,11.6,86,0,,,,,,11.6,229,1011.5,13.8,10,,,0,,Clear,clear-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
Porto,2019-11-27T03:00:00,12.8,12.8,11.5,92.05,0,,,,,,3.7,204,1011.5,68.1,11.7,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08545099999,08567099999,08560099999"
